broad_region_value,broad_region,specific_region_value,specific_region,place_value,place
60000,Africa,60800,East Africa and Indian Ocean Islands,60863,Swahili coast
60000,Africa,60800,East Africa and Indian Ocean Islands,60864,Lindi
60000,Africa,60800,East Africa and Indian Ocean Islands,60865,Malimbe
60000,Africa,60800,East Africa and Indian Ocean Islands,60866,Manguira
60000,Africa,60800,East Africa and Indian Ocean Islands,60867,Mikindani
60000,Africa,60800,East Africa and Indian Ocean Islands,60868,Mongale
60000,Africa,60800,East Africa and Indian Ocean Islands,60869,"Comoro islands, port unspecified"
60000,Africa,60800,East Africa and Indian Ocean Islands,60870,Mohilla
60000,Africa,60800,East Africa and Indian Ocean Islands,60871,"Seychelles, port unspecified"
60000,Africa,60800,East Africa and Indian Ocean Islands,60872,Horn of Africa
60000,Africa,60800,East Africa and Indian Ocean Islands,60898,"East Africa, port unspecified"
60000,Africa,60800,East Africa and Indian Ocean Islands,60899,"st Africa and Indian Ocean islands, port"
60000,Africa,60800,East Africa and Indian Ocean Islands,60899,"Southeast Africa and Indian Ocean islands, port unspecified"
60000,Africa,60900,Other Africa,60901,Princes Island and Elmina
60000,Africa,60900,Other Africa,60902,Angola (possibly New Calabar)
60000,Africa,60900,Other Africa,60903,Senegambia or Sierra Leone
60000,Africa,60900,Other Africa,60908,West of Cape Apolonia
60000,Africa,60900,Other Africa,60909,Angola to Ardra
60000,Africa,60900,Other Africa,60912,Windward + Ivory + Gold + Benin
60000,Africa,60900,Other Africa,60913,C.C. Castle and Windward
60000,Africa,60900,Other Africa,60914,Gold Coast + Bight of Benin + Bight of Biafra
60000,Africa,60900,Other Africa,60915,Bights
60000,Africa,60900,Other Africa,60916,Windward Coast (Nunez - Assini)
60000,Africa,60900,Other Africa,60917,"Gold Coast, Fr. definition"
60000,Africa,60900,Other Africa,60981,Causacoo (location undetermined)
60000,Africa,60900,Other Africa,60982,Cape St Martha (location undetermined)
60000,Africa,60900,Other Africa,60983,Casnasonis (location undetermined)
60000,Africa,60900,Other Africa,60984,Massa (location undetermined)
60000,Africa,60900,Other Africa,60985,Touau-Toro (location undetermined)
60000,Africa,60900,Other Africa,60986,Cape Logas (location undetermined)
60000,Africa,60900,Other Africa,60999,"Africa, port unspecified"
70000,Middle East,70100,Other Middle East,70199,"Middle East, port unspecified"
70000,Middle East,70200,Red Sea and Gulf of Aden,70201,Aden
70000,Middle East,70200,Red Sea and Gulf of Aden,70202,Assab
70000,Middle East,70200,Red Sea and Gulf of Aden,70203,Berbera
70000,Middle East,70200,Red Sea and Gulf of Aden,70204,Hodeidah
70000,Middle East,70200,Red Sea and Gulf of Aden,70205,Jeddah
70000,Middle East,70200,Red Sea and Gulf of Aden,70206,Massawa
70000,Middle East,70200,Red Sea and Gulf of Aden,70207,Port Sudan
70000,Middle East,70200,Red Sea and Gulf of Aden,70208,Suakin
70000,Middle East,70200,Red Sea and Gulf of Aden,70299,"Red Sea and Gulf of Aden, port unspecified"
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70401,Abu Dhabi
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70402,Bahrain
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70403,Bandar Abbas
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70404,Bander Jask
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70405,Bander Kangan
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70406,Bander Lingah
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70407,Bander Rig
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70408,Basrah
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70409,Chah Bahar
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70410,Damman
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70411,Doha
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70412,Dubai
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70413,Guwadar
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70414,Jubayl
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70415,Kuwait
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70416,Manamah
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70417,Muharraq
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70418,Muscat
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70419,Ras al-Hadd
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70420,Ras al-Khaymah
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70421,Suhar
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70422,Sur
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70423,Zubarah
70000,Middle East,70400,Persian Gulf and the Gulf of Oman,70499,"Persian Gulf and Gulf of Oman, port unspecified"
80000,Asia,80200,South Asia,80202,"Northwestern India, port unspecified"
80000,Asia,80200,South Asia,80203,Bombay
80000,Asia,80200,South Asia,80204,Cambay
80000,Asia,80200,South Asia,80205,Daman
80000,Asia,80200,South Asia,80206,Diu
80000,Asia,80200,South Asia,80207,Goa
80000,Asia,80200,South Asia,80208,Surat
80000,Asia,80200,South Asia,80209,"Malabar Coast, port unspecified"
80000,Asia,80200,South Asia,80210,Anjengo
80000,Asia,80200,South Asia,80211,Calicut
80000,Asia,80200,South Asia,80212,Cochin
80000,Asia,80200,South Asia,80213,Tellicherry
80000,Asia,80200,South Asia,80214,Arakan
80000,Asia,80200,South Asia,80215,Angarcale
80000,Asia,80200,South Asia,80216,Dianga
80000,Asia,80200,South Asia,80217,Bengal
80000,Asia,80200,South Asia,80218,Calcutta
80000,Asia,80200,South Asia,80219,Chandernagore
80000,Asia,80200,South Asia,80220,Chittagong
80000,Asia,80200,South Asia,80221,Kedgeree/Kagery
80000,Asia,80200,South Asia,80222,"Coromandel Coast, port unspecified"
80000,Asia,80200,South Asia,80223,Bimilipatam
80000,Asia,80200,South Asia,80224,Coringa
80000,Asia,80200,South Asia,80225,Cuddalore
80000,Asia,80200,South Asia,80226,Devanampatnam
80000,Asia,80200,South Asia,80227,Ganjam
80000,Asia,80200,South Asia,80228,Jaggernatpooram
80000,Asia,80200,South Asia,80229,Karaikal
80000,Asia,80200,South Asia,80230,Madras/Fort St. George
80000,Asia,80200,South Asia,80231,Madurai
80000,Asia,80200,South Asia,80232,Masulipatam
80000,Asia,80200,South Asia,80233,Nagapatam
80000,Asia,80200,South Asia,80234,Pondichéry
80000,Asia,80200,South Asia,80235,Porto Novo
80000,Asia,80200,South Asia,80236,Pulicat
80000,Asia,80200,South Asia,80237,Tegnapatam/Fort St. David
80000,Asia,80200,South Asia,80238,Tranquebar
80000,Asia,80200,South Asia,80239,Vizagapatam
80000,Asia,80200,South Asia,80240,Wattara
80000,Asia,80200,South Asia,80241,Yanam
80000,Asia,80200,South Asia,80242,Ceylon
80000,Asia,80200,South Asia,80243,Colombo
80000,Asia,80200,South Asia,80244,Galle
80000,Asia,80200,South Asia,80245,Trincomalee
80000,Asia,80200,South Asia,80299,"South Asia, port unspecified"
80000,Asia,80400,Insular Southeast Asia,80402,Alor
80000,Asia,80400,Insular Southeast Asia,80403,Bali
80000,Asia,80400,Insular Southeast Asia,80404,Batak
80000,Asia,80400,Insular Southeast Asia,80405,Borneo; Kalimantan
80000,Asia,80400,Insular Southeast Asia,80406,Banjarmasin
80000,Asia,80400,Insular Southeast Asia,80407,Burma
80000,Asia,80400,Insular Southeast Asia,80408,Cambodia
80000,Asia,80400,Insular Southeast Asia,80409,Ende
80000,Asia,80400,Insular Southeast Asia,80410,Flores
80000,Asia,80400,Insular Southeast Asia,80411,Java
80000,Asia,80400,Insular Southeast Asia,80412,Bantam; Banten
80000,Asia,80400,Insular Southeast Asia,80413,Batavia
80000,Asia,80400,Insular Southeast Asia,80414,Lombok
80000,Asia,80400,Insular Southeast Asia,80415,Malay Peninsula; Malaya
80000,Asia,80400,Insular Southeast Asia,80416,Kedah; Quedah
80000,Asia,80400,Insular Southeast Asia,80417,Malacca
80000,Asia,80400,Insular Southeast Asia,80418,Penang
80000,Asia,80400,Insular Southeast Asia,80419,Singapore
80000,Asia,80400,Insular Southeast Asia,80420,Manado
80000,Asia,80400,Insular Southeast Asia,80421,Manggarai
80000,Asia,80400,Insular Southeast Asia,80422,"Mentawai Islands, port unspecified"
80000,Asia,80400,Insular Southeast Asia,80423,Moluccas; Malukus
80000,Asia,80400,Insular Southeast Asia,80424,Amboina; Ambon
80000,Asia,80400,Insular Southeast Asia,80425,Banda
80000,Asia,80400,Insular Southeast Asia,80426,Laguna
80000,Asia,80400,Insular Southeast Asia,80427,Nias
80000,Asia,80400,Insular Southeast Asia,80428,Papua
80000,Asia,80400,Insular Southeast Asia,80429,"Philippines, port unspecified"
80000,Asia,80400,Insular Southeast Asia,80430,Bohol
80000,Asia,80400,Insular Southeast Asia,80431,Cebu
80000,Asia,80400,Insular Southeast Asia,80432,Leyte
80000,Asia,80400,Insular Southeast Asia,80433,Manila
80000,Asia,80400,Insular Southeast Asia,80434,Mindanao
80000,Asia,80400,Insular Southeast Asia,80435,Negros
80000,Asia,80400,Insular Southeast Asia,80436,Panay
80000,Asia,80400,Insular Southeast Asia,80437,Riau
80000,Asia,80400,Insular Southeast Asia,80438,Samar
80000,Asia,80400,Insular Southeast Asia,80439,Sulawesi
80000,Asia,80400,Insular Southeast Asia,80440,Makassar
80000,Asia,80400,Insular Southeast Asia,80441,"Sulu Archipelago, port unspecified"
80000,Asia,80400,Insular Southeast Asia,80442,Jolo
80000,Asia,80400,Insular Southeast Asia,80443,Sumatra
80000,Asia,80400,Insular Southeast Asia,80444,Acheh; Banda Aceh
80000,Asia,80400,Insular Southeast Asia,80445,Bencoolen; Benkulu; Bengkulu
80000,Asia,80400,Insular Southeast Asia,80446,Pryaman
80000,Asia,80400,Insular Southeast Asia,80447,Sumbawa
80000,Asia,80400,Insular Southeast Asia,80448,Tawi-Tawi
80000,Asia,80400,Insular Southeast Asia,80449,Ternate
80000,Asia,80400,Insular Southeast Asia,80450,"Thailand, port unspecified"
80000,Asia,80400,Insular Southeast Asia,80451,Timor
80000,Asia,80400,Insular Southeast Asia,80452,"Vietnam, port unspecified"
80000,Asia,80400,Insular Southeast Asia,80499,"Southeast Asia, port unspecified"
80000,Asia,80600,East Asia,80602,"China, port unspecified"
80000,Asia,80600,East Asia,80603,Macau
80000,Asia,80600,East Asia,80604,"Japan, port unspecified"
80000,Asia,80600,East Asia,80605,Nagasaki
80000,Asia,80600,East Asia,80606,"Korea, port unspecified"
80000,Asia,80600,East Asia,80699,"East Asia, port unspecified"
80000,Asia,80900,Other Asia,80999,"Asia, port unspecified"
90000,Other,90200,Americas,90201,"Guecka, location undetermined"
90000,Other,90200,Americas,90202,"Rocus, location undetermined"
90000,Other,90200,Americas,90203,"Kalas, location undetermined"
90000,Other,90200,Americas,90204,"Imfors Bay, location undetermined"
90000,Other,90200,Americas,90205,"Marrader (Morada?), location undetermined"
90000,Other,90200,Americas,90299,"Americas, port unspecified"
90000,Other,90400,Spanish Americas,90401,"Spanish American Mainland, port unspecified"
90000,Other,90400,Spanish Americas,90499,"Spanish Americas, port unspecified"
90000,Other,90500,British America,90501,"Kingston, Savannah, Maryland"
90000,Other,90500,British America,90599,"British Americas, port unspecified"
90000,Other,90600,Other Asia e Africa,90601,"Asia e Africa, port unspecified"
90000,Other,90700,Non-Geographic,90703,British Plantations
90000,Other,90700,Non-Geographic,90704,Non-British
90000,Other,90700,Non-Geographic,90705,Captured by WIC
90000,Other,90700,Non-Geographic,90706,Captured interloper
90000,Other,90700,Non-Geographic,90707,Prize (unknown place)
90000,Other,90700,Non-Geographic,90708,Prize (taken from Dutch)
90000,Other,90700,Non-Geographic,90709,Prize (taken from French)
90000,Other,90700,Non-Geographic,90710,Prize (taken from Spanish)
90000,Other,90700,Non-Geographic,90711,Sold at sea to another vessel
90000,Other,90700,Non-Geographic,90712,Wreck
90000,Other,90700,Non-Geographic,90713,Slaves rescued at sea from a shipwreck
90000,Other,90700,Non-Geographic,90714,Prize (taken from Portuguese)
90000,Other,90700,Non-Geographic,90715,Prize (taken from USA)
90000,Other,90700,Non-Geographic,90716,Taken at sea from pirates
90000,Other,90700,Non-Geographic,90717,Seized at sea by Spanish officials
90000,Other,90700,Non-Geographic,90718,"Iberian World, port unspecified"
90000,Other,90700,Non-Geographic,90719,At sea
90000,Other,90700,Non-Geographic,90799,"Other, non Geographical"
90000,Other,99800,Codes without Labels,99801,???
10000,Europe,10400,England and Wales,104701," Douglas, Isle of Man"
10000,Europe,10400,England and Wales,104702, Widnes
10000,Europe,10400,England and Wales,104703, Cumbria
10000,Europe,10400,England and Wales,104704, Cuerden
10000,Europe,10400,England and Wales,104705, Eccleston
10000,Europe,10400,England and Wales,104706, Davenham
10000,Europe,10400,England and Wales,104707," Darnall, Sheffield"
10000,Europe,10400,England and Wales,104708, Thornton
10000,Europe,10400,England and Wales,104709," St Anne's Hill, Liverpool"
10000,Europe,10400,England and Wales,104710, Linacre nr Bootle
10000,Europe,10400,England and Wales,104711, Great Bolton
10000,Europe,10400,England and Wales,104712," Thingwell, Cheshire"
10000,Europe,10400,England and Wales,104801, Northwich
10000,Europe,10400,England and Wales,104802, Ormskirk
10000,Europe,10400,England and Wales,104803, Oulton
10000,Europe,10400,England and Wales,104804," Overthwaite, Beetham"
10000,Europe,10400,England and Wales,104805," Pembrokeshire, UK"
10000,Europe,10400,England and Wales,104806, Pilling
10000,Europe,10400,England and Wales,104807, Plymtree
10000,Europe,10400,England and Wales,104808, Chesterfield
10000,Europe,10400,England and Wales,104811, Rainford
10000,Europe,10400,England and Wales,104812," Ramsey, I of Man"
10000,Europe,10400,England and Wales,104813, Ribby
10000,Europe,10400,England and Wales,104814, Richmond
10000,Europe,10400,England and Wales,104816, Roosebeck
10000,Europe,10400,England and Wales,104817, Denbighshire
10000,Europe,10400,England and Wales,104818," Schools Hill, Cheadle"
10000,Europe,10400,England and Wales,104819, Shropshire
10000,Europe,10400,England and Wales,104820, Everton
10000,Europe,10400,England and Wales,104821, Old Snydale
10000,Europe,10400,England and Wales,104822, Solihull
10000,Europe,10400,England and Wales,104823, Saint Bees
10000,Europe,10400,England and Wales,104824," St Chads, Poulton-le-Fylde"
10000,Europe,10400,England and Wales,104825, Saint Asaph
10000,Europe,10400,England and Wales,104826, Stalmine
10000,Europe,10400,England and Wales,104827," Stoke Village, Plymouth"
10000,Europe,10400,England and Wales,104828, Bowness-on-Windermere
10000,Europe,10400,England and Wales,104829, Stratford-upon-Avon
10000,Europe,10400,England and Wales,104831, Kirkby Lonsdale
10000,Europe,10400,England and Wales,104832, Surrey
10000,Europe,10400,England and Wales,104834, Tarvin
10000,Europe,10400,England and Wales,104835, Thornton in Lonsdale
10000,Europe,10400,England and Wales,104836, Thorp Arch
10000,Europe,10400,England and Wales,104837, Toxteth
10000,Europe,10400,England and Wales,104838, Ulverston
10000,Europe,10400,England and Wales,104839," Ellel, Lancashire"
10000,Europe,10400,England and Wales,104842, Wavertree
10000,Europe,10400,England and Wales,104843, Weobley
10000,Europe,10400,England and Wales,104844, West Auckland
10000,Europe,10400,England and Wales,104845," West Derby, Liverpool"
10000,Europe,10400,England and Wales,104846, Westbury-on Trym
10000,Europe,10400,England and Wales,104847, Westminster
10000,Europe,10400,England and Wales,104848," Whicham, Cumberland"
10000,Europe,10400,England and Wales,104849, Whiston
10000,Europe,10400,England and Wales,104851," Witton, Cheshire"
10000,Europe,10400,England and Wales,104852, Wivenhoe
10000,Europe,10400,England and Wales,104853, Woodford
10000,Europe,10400,England and Wales,104854, Woolton
10000,Europe,10400,England and Wales,104855, York
10000,Europe,10400,England and Wales,104856, Yorkshire
10000,Europe,10400,England and Wales,104901, Moreton
10000,Europe,10400,England and Wales,104903, Mount Vernon
10000,Europe,10400,England and Wales,104904, Mylor Churchtown
10000,Europe,10400,England and Wales,104905, Nantwich
10000,Europe,10400,England and Wales,104906, Derbyshire
10000,Europe,10400,England and Wales,104907, Newport
10000,Europe,10400,England and Wales,104908," Norfolk, UK"
10000,Europe,10400,England and Wales,104909," Northumberland, UK"
10000,Europe,10400,England and Wales,104911, Greatacre
10000,Europe,10400,England and Wales,104912, Caton
10000,Europe,10400,England and Wales,104913, Pentre Llanrhaeadr
10000,Europe,10400,England and Wales,104914, Lymm
10000,Europe,10400,England and Wales,104915, Manchester
10000,Europe,10400,England and Wales,104916, Heaton Norris
10000,Europe,10400,England and Wales,104917, Millom
10000,Europe,10400,England and Wales,104918, Milnthorpe
10000,Europe,10400,England and Wales,104919, Minehead
10000,Europe,10400,England and Wales,104921, Kirkham
10000,Europe,10400,England and Wales,104922, Knowsley
10000,Europe,10400,England and Wales,104923," Warbrick, Liverpool"
10000,Europe,10400,England and Wales,104924, Tunstall
10000,Europe,10400,England and Wales,104925, Leyland
10000,Europe,10400,England and Wales,104926, Liscard
10000,Europe,10400,England and Wales,104927, Lisson Grove
10000,Europe,10400,England and Wales,104928, Litherland
10000,Europe,10400,England and Wales,104929, Little Colan
10000,Europe,10400,England and Wales,104931," Hillcliff, Warrington"
10000,Europe,10400,England and Wales,104933, Hubberston
10000,Europe,10400,England and Wales,104935, Huyton
10000,Europe,10400,England and Wales,104936, Islington
10000,Europe,10400,England and Wales,104937, Kent
10000,Europe,10400,England and Wales,104938, Kingston
10000,Europe,10400,England and Wales,104941, Greenbank
10000,Europe,10400,England and Wales,104942, Grinsdale
10000,Europe,10400,England and Wales,104943, Hambleton
10000,Europe,10400,England and Wales,104944, Haverfordwest
10000,Europe,10400,England and Wales,104946, Hereford
10000,Europe,10400,England and Wales,104947, Heversham
10000,Europe,10400,England and Wales,104948, Heysham
10000,Europe,10400,England and Wales,104949," Highfield, Liverpool"
10000,Europe,10400,England and Wales,104951, Denbigh
10000,Europe,10400,England and Wales,104952," Edgehill, Liverpool"
10000,Europe,10400,England and Wales,104953, Ellel
10000,Europe,10400,England and Wales,104954, Etton
10000,Europe,10400,England and Wales,104956, Flixton
10000,Europe,10400,England and Wales,104957, Giggleswick
10000,Europe,10400,England and Wales,104958, Great Crosby
10000,Europe,10400,England and Wales,104960," Beacon Rise, Stone"
10000,Europe,10400,England and Wales,104961, Cambridge
10000,Europe,10400,England and Wales,104962, Dalemain
10000,Europe,10400,England and Wales,104963," Sandfield, Wallasey"
10000,Europe,10400,England and Wales,104964, Wakefield
10000,Europe,10400,England and Wales,104965, Moss Side
10000,Europe,10400,England and Wales,104966," Devon, UK"
10000,Europe,10400,England and Wales,104967, Dorset
10000,Europe,10400,England and Wales,104968," Westmorland, place unspecified"
10000,Europe,10400,England and Wales,104969," Blackley Hurst Hall, Billinge"
10000,Europe,10400,England and Wales,104970," Ashburton, Devon"
10000,Europe,10400,England and Wales,104971," Chorlton Hall, Backford"
10000,Europe,10400,England and Wales,104972, Church Green Lymm
10000,Europe,10400,England and Wales,104973, Claughton
10000,Europe,10400,England and Wales,104974, Cockerham
10000,Europe,10400,England and Wales,104975," Colton, Lancashire"
10000,Europe,10400,England and Wales,104976, Colwall Stone
10000,Europe,10400,England and Wales,104977, Congleton
10000,Europe,10400,England and Wales,104978, Warrington
10000,Europe,10400,England and Wales,104979, Warminster
10000,Europe,10400,England and Wales,104980, Homestead
10000,Europe,10400,England and Wales,104981, Walton
10000,Europe,10400,England and Wales,104982," Carlisle, Cumbria"
10000,Europe,10400,England and Wales,104983," Castle Godwyn, Gloucester"
10000,Europe,10400,England and Wales,104984, Caton Green
10000,Europe,10400,England and Wales,104985," Chard, Devon"
10000,Europe,10400,England and Wales,104986, Cheshire
10000,Europe,10400,England and Wales,104987, Childer Thornton
10000,Europe,10400,England and Wales,104988, Childwall
10000,Europe,10400,England and Wales,104989, Chorley
10000,Europe,10400,England and Wales,104990, Mile End Liverpool
10000,Europe,10400,England and Wales,104992, Prescot
10000,Europe,10400,England and Wales,104993," Middleton, Tamworth"
10000,Europe,10400,England and Wales,104995, Caton Lancashire
10000,Europe,10400,England and Wales,104996, Fairfield
10000,Europe,10400,England and Wales,104998, Cumberland
